104;-24,09779529;-52,3466795;59;1
105;-24,09751006;-52,34710377;58;1
106;-24,30190151;-52,33961354;36;1
107;-24,30584513;-52,34030313;36;1
108;-24,30902668;-52,34158459;26;1
109;-24,31393113;-52,34553187;0;1
110;-24,3176245;-52,35294178;36;1
111;-24,30285207;-52,33959795;32;1
112;-24,29928461;-52,33816145;33;1
113;-24,10001811;-52,34339456;68;1
114;-24,09440812;-52,3516348;26;1
115;-24,09775534;-52,34802387;25;1
116;-24,09683657;-52,34883734;26;1
117;-24,09201037;-52,35229502;58;1
118;-24,08931616;-52,35432076;72;1
119;-24,09819008;-52,35092819;0;1
120;-24,09352121;-52,35118972;38;1
121;-24,09718996;-52,34759015;55;1
122;-24,09694378;-52,348049;58;1
123;-24,08859324;-52,35486479;75;1
124;-24,10063068;-52,34249772;71;1
125;-24,30038453;-52,33896222;40;1
126;-24,3049445;-52,33999307;32;1
127;-24,3126438;-52,34360991;28;1
128;-24,31854;-52,35503458;59;1
129;-24,31779526;-52,35335651;43;1
130;-24,29885228;-52,33786677;36;1
131;-24,09563434;-52,34941159;56;1
132;-24,09427034;-52,35528373;25;1
133;-24,09598164;-52,35451533;29;1
134;-24,09288501;-52,35162713;48;1
135;-24,09088489;-52,3531348;67;1
136;-24,09435815;-52,35052685;54;1
137;-24,09931956;-52,34442911;67;1
138;-24,1042481;-52,33579241;72;1
139;-24,10261542;-52,33956295;71;1
140;-24,09443576;-52,35501204;28;1
141;-24,09484516;-52,35439957;27;1
142;-24,09128155;-52,35283922;64;1
143;-24,09801481;-52,34635262;61;1
144;-24,10113986;-52,34174434;74;1
145;-24,09968002;-52,34975332;23;1
146;-24,10032777;-52,34293934;69;1
147;-24,09910622;-52,34474623;67;1
148;-24,09378887;-52,35160648;35;1
149;-24,09465151;-52,35029118;56;1
150;-24,10213038;-52,3402799;72;1
151;-24,09549337;-52,35526437;30;1
152;-24,09572229;-52,35033506;22;1
153;-24,09486609;-52,35489045;26;1
154;-24,09854175;-52,3505982;25;1
155;-24,10239073;-52,33989808;71;1
156;-24,0966498;-52,3482976;56;1
157;-24,09895079;-52,35014746;25;1
158;-24,0889674;-52,35458381;72;1
159;-24,10322161;-52,33865126;72;1
160;-24,0951683;-52,35396217;0;1
161;-24,09852535;-52,34887565;30;1
162;-24,296722;-52,33616293;32;1
163;-24,32551167;-52,35362145;51;1
164;-24,32624366;-52,34885428;41;1
165;-24,32602116;-52,34496916;40;1
166;-24,32690649;-52,3407374;36;1
167;-24,09540369;-52,35448377;0;1
168;-24,10415451;-52,33617828;72;1
169;-24,08994837;-52,3538451;71;1
170;-24,0882971;-52,35508511;76;1
171;-24,29786926;-52,33711536;30;1
172;-24,30839841;-52,34126232;31;1
173;-24,31360443;-52,34473319;29;1
174;-24,31731065;-52,35228133;30;1
175;-24,32587335;-52,35454087;42;1
176;-24,32613535;-52,34944438;38;1
177;-24,32739944;-52,34023767;39;1
178;-24,32603608;-52,34546215;36;1
179;-24,32601785;-52,34997791;35;1
180;-24,32555752;-52,35182226;41;1
181;-24,32622058;-52,34807052;37;1
182;-24,32605546;-52,34369425;38;1
183;-24,29704422;-52,33644753;25;1
184;-24,30137038;-52,33953241;42;1
185;-24,30791752;-52,34101175;34;1
186;-24,31115937;-52,34277503;29;1
187;-24,32593597;-52,35033827;43;1
188;-24,32602219;-52,34471541;39;1
189;-24,09781179;-52,34747714;0;1
190;-24,09615988;-52,35070208;0;1
191;-24,09599062;-52,35378717;27;1
192;-24,32612161;-52,34721129;41;1
193;-24,10091422;-52,34207661;74;1
194;-24,29977336;-52,33851677;38;1
195;-24,3033671;-52,33960235;30;1
196;-24,30658719;-52,34055078;34;1
197;-24,30983326;-52,34201237;37;1
198;-24,31685471;-52,35151057;0;1
199;-24,32609467;-52,35514273;41;1
200;-24,32608938;-52,34313038;57;1
201;-24,3158305;-52,34985992;0;1
202;-24,31747056;-52,35258605;35;1
203;-24,31323353;-52,34403926;27;1
204;-24,31039842;-52,34233481;35;1
205;-24,09950324;-52,3498267;22;1
206;-24,30415993;-52,33974559;37;1
207;-24,30726074;-52,34075968;31;1
208;-24,31176108;-52,34311349;31;1
209;-24,31667136;-52,35119744;27;1
210;-24,29630209;-52,33573813;32;1
211;-24,29847446;-52,33758438;38;1
212;-24,30540173;-52,34015359;29;1
213;-24,09523618;-52,35495147;25;1
214;-24,31824891;-52,35436879;52;1
215;-24,30225081;-52,33961;24;1
216;-24,30403813;-52,33970867;38;1
217;-24,30079832;-52,339274;45;1
218;-24,09529014;-52,35540404;30;1
219;-24,32605874;-52,34587321;37;1
220;-24,32876205;-52,3389469;30;1
221;-24,32843697;-52,33921283;25;1
222;-24,30945295;-52,3417979;35;1
223;-24,31799494;-52,35381682;50;1
224;-24,32579881;-52,35087015;36;1
225;-24,32610226;-52,34684706;36;1
226;-24,32850709;-52,33657736;34;1
227;-24,10382586;-52,33736809;72;1
228;-24,356136;-52,336872;0;1
229;-24,30107923;-52,33943419;45;1
230;-24,32656498;-52,34112371;36;1
231;-24,0976555;-52,35066856;0;1
232;-24,3121575;-52,34333252;29;1
233;-24,32634909;-52,34148365;36;1
234;-24,32616918;-52,34769361;46;1
235;-24,31297862;-52,34381595;29;1
236;-24,32607665;-52,34652185;36;1
237;-24,32604681;-52,34404919;38;1
238;-24,325691;-52,3512576;41;1
239;-24,318691;-52,35538547;52;1
240;-24,32614114;-52,34238257;38;1
241;-24,32935685;-52,33774192;0;1
242;-24,32540512;-52,35275023;55;1
243;-24,10357687;-52,33798129;71;1
244;-24,09675791;-52,34915491;0;1
245;-24,32779197;-52,33982766;31;1
246;-24,32620822;-52,34906931;40;1
247;-24,32619988;-52,34199394;36;1
248;-24,09545;-52,35377787;0;1
249;-24,32546668;-52,352357;45;1
250;-24,09775155;-52,34682523;65;1
251;-24,32541096;-52,35313115;52;1
252;-24,32615542;-52,35533616;40;1
253;-24,29736354;-52,33670039;28;1
254;-25,3672492;-52,3542468;77;1
255;-24,0946421;-52,3547132;28;1
256;-24,09555776;-52,35420828;0;1
257;-24,29812746;-52,3373152;36;1
258;-24,30761151;-52,34087917;33;1
259;-24,32554519;-52,3537471;42;1
260;-24,3171096;-52,35194008;30;1
261;-24,32624;-52,348276;36;1
262;-24,3062491;-52,3404342;36;1
263;-24,30460397;-52,33987794;29;1
264;-24,3184126;-52,3547289;59;1
265;-24,31083642;-52,34260054;0;1
266;-24,10929634;-52,32307157;71;1
267;-24,10364424;-52,32899141;73;1
268;-24,10435828;-52,33073755;76;1
269;-24,10800816;-52,32418275;72;1
270;-24,11344412;-52,31946901;72;1
271;-24,10511185;-52,32668077;67;1
272;-24,10630534;-52,32565007;55;1
273;-24,11179107;-52,32090794;72;1
274;-24,11226209;-52,32050043;72;1
275;-24,1037893;-52,32810674;72;1
276;-24,11077754;-52,32178411;69;1
277;-24,10394298;-52,32994462;76;1
278;-24,11501108;-52,3181244;75;1
279;-24,11611609;-52,3171818;80;1
280;-24,1048269;-52,33339357;76;1
281;-24,10982264;-52,32261695;68;1
282;-24,10364717;-52,32863329;72;1
283;-24,10440788;-52,33511246;74;1
284;-24,11042261;-52,32209981;67;1
285;-24,11804858;-52,31590936;80;1
286;-24,28677993;-52,31991351;42;1
287;-24,28744494;-52,32273003;0;1
288;-24,29021493;-52,32324332;0;1
289;-24,29197713;-52,32441833;23;1
290;-24,29310377;-52,3281301;28;1
291;-24,293498;-52,3312911;27;1
292;-24,29480162;-52,33414129;33;1
293;-24,29253821;-52,32643604;26;1
294;-24,28920976;-52,323051;0;1
295;-24,2868557;-52,31928581;40;1
296;-24,10467495;-52,33402204;77;1
297;-24,10459062;-52,33115684;77;1
298;-24,10451382;-52,3272002;70;1
299;-24,10700135;-52,32505481;63;1
300;-24,1155687;-52,317628;78;1
301;-24,10492331;-52,3329715;75;1
302;-24,10662235;-52,32538351;58;1
303;-24,11437383;-52,31867392;73;1
304;-24,29310295;-52,32881518;24;1
305;-24,29375615;-52,33232091;0;1
306;-24,29594916;-52,33534666;31;1
307;-24,10412508;-52,33030356;77;1
308;-24,10747753;-52,32464484;69;1
309;-24,10498249;-52,33232434;76;1
310;-24,1113692;-52,32126909;68;1
311;-24,10408267;-52,32763818;70;1
312;-24,11284012;-52,31999152;71;1
313;-24,11385366;-52,31912195;71;1
314;-24,10872086;-52,32357456;70;1
315;-24,11683105;-52,31665399;83;1
316;-24,1054526;-52,32638202;64;1
317;-24,10434286;-52,33537595;75;1
318;-24,11838414;-52,3157341;79;1
319;-24,11758646;-52,31616736;83;1
320;-24,10449941;-52,33475608;72;1
321;-25,36948867;-52,33381933;0;1
322;-24,10604272;-52,32587914;58;1
323;-24,10379057;-52,32961551;76;1
324;-24,11864653;-52,31561363;77;1
325;-24,10458442;-52,33440322;75;1
326;-24,1164621;-52,31691965;82;1
327;-24,10480967;-52,33158714;78;1
328;-24,28701686;-52,31788843;44;1
329;-24,293992;-52,33287063;29;1
330;-24,33427775;-52,32448975;47;1
331;-24,33768748;-52,32176719;46;1
332;-24,34027967;-52,32007757;43;1
333;-24,34217061;-52,31723032;44;1
334;-24,11722904;-52,31639159;82;1
335;-24,35819882;-52,33294145;45;1
336;-24,10491468;-52,33190376;77;1
337;-24,28711896;-52,31580258;42;1
338;-24,29529877;-52,3346805;26;1
339;-24,33397205;-52,32467235;48;1
340;-24,34072544;-52,31990772;40;1
341;-24,34239403;-52,3161781;48;1
342;-24,34193798;-52,31819083;48;1
343;-24,33283396;-52,325528;54;1
344;-24,328765;-52,33074343;36;1
345;-24,337137;-52,32224463;51;1
346;-24,3416842;-52,3191022;49;1
347;-24,29300775;-52,32743133;25;1
348;-24,29342111;-52,33089582;25;1
349;-24,33199089;-52,32648007;53;1
350;-24,33856609;-52,32099486;50;1
351;-24,1083455;-52,32389161;72;1
352;-24,593128;-52,326897;0;1
353;-24,11315735;-52,3197222;71;1
354;-24,11463906;-52,31843823;73;1
355;-24,28706389;-52,31752049;45;1
356;-24,28658273;-52,32104814;37;1
357;-24,29226161;-52,32534313;27;1
358;-24,33097591;-52,32784529;48;1
359;-24,33484461;-52,32416393;50;1
360;-24,34224776;-52,31688447;44;1
361;-24,33168432;-52,32687738;52;1
362;-24,29234836;-52,3259976;26;1
363;-24,29329062;-52,33044086;0;1
364;-24,29305976;-52,32978924;24;1
365;-24,29168261;-52,32395757;22;1
366;-24,28678406;-52,32260474;23;1
367;-24,28876488;-52,32295894;0;1
368;-24,10497819;-52,33262531;76;1
369;-24,28712461;-52,31699917;33;1
370;-24,28606467;-52,32221878;0;1
371;-24,28781144;-52,32278791;0;1
372;-24,28674386;-52,32026003;37;1
373;-24,29277473;-52,32680917;0;1
374;-24,28994879;-52,32319774;0;1
375;-24,28713505;-52,31613195;48;1
376;-24,28639137;-52,32150305;37;1
377;-24,29565031;-52,33501673;29;1
378;-24,10901774;-52,32332119;72;1
379;-24,3360742;-52,32324527;49;1
380;-24,34143349;-52,3195522;43;1
381;-24,34244762;-52,31586812;46;1
382;-24,32929867;-52,33010427;33;1
383;-24,33946329;-52,3203916;47;1
384;-24,3281814;-52,3332052;40;1
385;-24,33141358;-52,32720872;42;1
386;-24,33539175;-52,32387388;38;1
387;-24,28690074;-52,31885056;37;1
388;-24,32818329;-52,33218282;39;1
389;-24,11258213;-52,32022024;70;1
390;-24,2894929;-52,32311493;0;1
391;-24,32830937;-52,33160389;37;1
392;-24,338052;-52,32145929;43;1
393;-24,11109917;-52,32150844;70;1
394;-24,29354294;-52,33155808;27;1
395;-24,29221725;-52,3249955;25;1
396;-24,29452372;-52,3337664;35;1
397;-24,33113086;-52,32758959;45;1
398;-24,596405;-52,3343965;54;1
399;-24,34185025;-52,31851088;51;1
400;-24,328025;-52,33525456;33;1
401;-24,3307156;-52,3283944;44;1
402;-24,33911817;-52,32055246;46;1
403;-24,28714592;-52,31641733;49;1
404;-24,28621564;-52,32186753;34;1
405;-24,33581866;-52,32350937;41;1
406;-24,33639906;-52,32292672;48;1
407;-24,33316965;-52,32525157;50;1
408;-24,34201534;-52,31790917;35;1
409;-24,3300078;-52,3292816;31;1
410;-24,33224864;-52,32615943;57;1
411;-24,29417282;-52,33324224;0;1
412;-24,28697487;-52,31817874;45;1
413;-24,32820491;-52,33200191;38;1
414;-24,34117552;-52,31972786;39;1
415;-24,29070856;-52,3233665;0;1
416;-25,36969475;-52,33280175;0;1
417;-24,10475338;-52,33370315;77;1
418;-24,34231942;-52,31651752;39;1
419;-24,293639;-52,33199162;0;1
420;-24,32858294;-52,33101394;37;1
421;-24,33343535;-52,3250493;50;1
422;-24,29305861;-52,32771279;25;1
423;-24,11010031;-52,32238089;67;1
424;-24,11526555;-52,31789267;75;1
425;-24,28669917;-52,32056797;42;1
426;-24,2884237;-52,32290089;0;1
427;-24,28656827;-52,32255655;25;1
428;-24,33998945;-52,32018364;43;1
429;-24,28681922;-52,31958113;48;1
430;-24,29302875;-52,32961081;24;1
431;-24,11411672;-52,31888916;73;1
432;-24,592016;-52,325565;0;1
433;-24,29318377;-52,33015831;0;1
434;-24,11583962;-52,31740461;79;1
435;-24,3368679;-52,32248166;43;1
436;-24,29229329;-52,32566969;28;1
437;-24,32938162;-52,32999863;33;1
438;-24,14967314;-52,31193441;73;1
439;-24,16322872;-52,30869878;72;1
440;-24,12239803;-52,31443874;72;1
441;-24,17404482;-52,30368549;84;1
442;-24,17721207;-52,30221685;79;1
443;-24,15094346;-52,3118195;75;1
444;-24,14665397;-52,31220849;75;1
445;-24,18720991;-52,29758342;74;1
446;-24,13741505;-52,31305114;74;1
447;-24,16701927;-52,30693186;75;1
448;-24,18068694;-52,30060103;77;1
449;-24,13186453;-52,31355647;76;1
450;-24,15160319;-52,31176344;76;1
451;-24,18290684;-52,29957765;79;1
452;-24,13320859;-52,31343356;80;1
453;-24,11943887;-52,31525455;76;1
454;-24,12896055;-52,31382229;80;1
455;-24,13872454;-52,31293195;75;1
456;-24,14844894;-52,31204937;74;1
457;-24,15847217;-52,31082559;74;1
458;-24,16812281;-52,30642281;73;1
459;-24,17851731;-52,30161347;72;1
460;-24,18605433;-52,29811709;78;1
461;-24,16199758;-52,30926516;74;1
462;-24,1572017;-52,31117863;76;1
463;-24,14792784;-52,31209465;73;1
464;-24,17937051;-52,30121408;74;1
465;-24,15208521;-52,31171533;74;1
466;-24,19049071;-52,29606144;71;1
467;-24,17103112;-52,30507411;85;1
468;-24,14065087;-52,31275297;74;1
469;-24,13062065;-52,31366673;77;1
470;-24,11975075;-52,31513231;76;1
471;-24,12420809;-52,31425095;75;1
472;-24,1338694;-52,3133767;77;1
473;-24,14252074;-52,31258526;77;1
474;-24,15265502;-52,31166375;76;1
475;-24,18178029;-52,30009778;78;1
476;-24,19126825;-52,29569839;71;1
477;-24,1636053;-52,30852289;72;1
478;-24,12168891;-52,3145642;72;1
479;-24,17618528;-52,30269409;81;1
480;-24,14617803;-52,31224952;73;1
481;-24,14493365;-52,31236013;75;1
482;-24,1296318;-52,31375771;82;1
483;-24,18908091;-52,2967117;69;1
484;-24,16848882;-52,30625333;75;1
485;-24,12285857;-52,31437547;72;1
486;-24,17069905;-52,30522894;85;1
487;-24,1475071;-52,31213143;74;1
488;-24,14136234;-52,31269037;75;1
489;-24,16256628;-52,30900248;73;1
490;-24,13475908;-52,31329522;77;1
491;-24,18326334;-52,29941375;80;1
492;-24,12080697;-52,31478473;73;1
493;-24,13995349;-52,31282323;75;1
494;-24,17314738;-52,30409915;84;1
495;-24,18516798;-52,29852754;81;1
496;-24,28501706;-52,31137075;33;1
497;-24,28703996;-52,31504026;32;1
498;-24,28695345;-52,31429306;37;1
499;-24,1864793;-52,29791853;75;1
500;-24,17492877;-52,30327314;84;1
501;-24,16505778;-52,30784092;73;1
502;-24,15604726;-52,3113565;72;1
503;-24,15526799;-52,31142986;73;1
504;-24,12354167;-52,31431294;75;1
505;-24,14316523;-52,31252999;74;1
506;-24,15306525;-52,31162741;76;1
507;-24,15381391;-52,31156166;74;1
508;-24,15053647;-52,31185425;75;1
509;-24,16471865;-52,30799926;73;1
510;-24,18993426;-52,29631712;71;1
511;-24,18958801;-52,29647777;70;1
512;-24,16667373;-52,30709028;75;1
513;-24,15474234;-52,31147776;75;1
514;-24,17996325;-52,30093952;73;1
515;-24,14541424;-52,31231695;74;1
516;-24,12548922;-52,3141344;77;1
517;-24,13623825;-52,31315621;76;1
518;-24,15668108;-52,31127461;72;1
519;-24,16937029;-52,30584358;76;1
520;-24,16603712;-52,30738848;73;1
521;-24,1302354;-52,31370179;77;1
522;-24,17763955;-52,30201965;77;1
523;-24,18685166;-52,29774836;74;1
524;-24,12626208;-52,3140694;76;1
525;-24,13680733;-52,31310663;74;1
526;-24,17887657;-52,30144629;72;1
527;-24,28315948;-52,30105233;0;1
528;-24,28360215;-52,30930594;30;1
529;-24,28665224;-52,31289367;31;1
530;-24,28350125;-52,30813679;28;1
531;-24,19083829;-52,29589946;71;1
532;-24,13436964;-52,31332918;75;1
533;-24,15805334;-52,31095788;74;1
534;-24,15893652;-52,31065679;77;1
535;-24,1717302;-52,30474752;86;1
536;-24,12827406;-52,31388188;80;1
537;-24,13822689;-52,31297525;76;1
538;-24,1857457;-52,29825869;78;1
539;-24,18773801;-52,29733665;75;1
540;-24,1616152;-52,30944007;75;1
541;-24,18862498;-52,29692266;68;1
542;-24,14432313;-52,31241715;76;1
543;-24,13154785;-52,31358694;77;1
544;-24,12135217;-52,31463803;73;1
545;-24,18479289;-52,29869852;80;1
546;-24,13350125;-52,31340537;76;1
547;-24,14397424;-52,31245253;74;1
548;-24,16561801;-52,30758523;75;1
549;-24,17579868;-52,30287659;81;1
550;-24,18403813;-52,29904941;80;1
551;-24,18238918;-52,29981254;80;1
552;-24,11898729;-52,3154413;77;1
553;-24,1882449;-52,29710014;74;1
554;-24,13235251;-52,31350866;77;1
555;-24,17798145;-52,30186707;75;1
556;-24,15972453;-52,31032003;81;1
557;-24,16416883;-52,30825757;73;1
558;-24,18144182;-52,30025492;76;1
559;-24,12450717;-52,314227;75;1
560;-24,13773088;-52,31302424;76;1
561;-24,16032704;-52,31004147;78;1
562;-24,13266497;-52,31348261;80;1
563;-24,13904021;-52,31290259;74;1
564;-24,17530189;-52,30310353;83;1
565;-24,16774054;-52,30659824;73;1
566;-24,1354035;-52,31323199;78;1
567;-24,12729564;-52,3139669;78;1
568;-24,169782;-52,3056508;78;1
569;-24,16289584;-52,30885252;72;1
570;-24,13119932;-52,31361713;75;1
571;-24,14204064;-52,31262897;79;1
572;-24,15428483;-52,31151706;73;1
573;-24,17367577;-52,30385375;84;1
574;-24,12791681;-52,31391151;78;1
575;-24,172628;-52,30433604;84;1
576;-24,15014904;-52,31189369;74;1
577;-24,17689084;-52,30236825;79;1
578;-24,17443501;-52,30350129;82;1
579;-24,1434988;-52,31249756;75;1
580;-24,1238629;-52,31428179;75;1
581;-24,14576716;-52,3122878;76;1
582;-24,17654699;-52,30252642;80;1
583;-24,1836445;-52,2992307;80;1
584;-24,14098234;-52,31272537;75;1
585;-24,12591465;-52,31409875;77;1
586;-24,1608073;-52,30981685;78;1
587;-24,32344535;-52,29739218;55;1
588;-24,32977257;-52,30125828;57;1
589;-24,33592321;-52,30468226;53;1
590;-24,3416611;-52,30786969;42;1
591;-24,356684;-52,31541;0;1
592;-24,33651669;-52,30500962;55;1
593;-24,32413896;-52,29782311;57;1
594;-24,17011036;-52,30549948;79;1
595;-24,14922256;-52,31197629;75;1
596;-24,18028011;-52,30079244;74;1
597;-24,12026233;-52,31494937;75;1
598;-24,18105265;-52,30043153;77;1
599;-24,15929014;-52,31051051;82;1
600;-24,16898921;-52,30601848;77;1
601;-24,14715429;-52,31216223;75;1
602;-24,16128159;-52,30959496;77;1
603;-24,1265929;-52,31403747;77;1
604;-24,28540361;-52,31169532;35;1
605;-24,34291747;-52,31354218;47;1
606;-24,34190805;-52,30842281;33;1
607;-24,33781;-52,30570527;48;1
608;-24,33236864;-52,30268931;53;1
609;-24,32633906;-52,2991456;53;1
610;-24,32084008;-52,2957733;48;1
611;-24,15769348;-52,31106132;74;1
612;-24,14884276;-52,31201218;76;1
613;-24,32141447;-52,29611943;58;1
614;-24,32671518;-52,29938316;56;1
615;-24,33714335;-52,30534077;50;1
616;-24,34130471;-52,30763804;42;1
617;-24,33995191;-52,30689612;51;1
618;-24,33174092;-52,30234351;62;1
619;-24,13587558;-52,31318629;76;1
620;-24,32704338;-52,29959245;58;1
621;-24,33841676;-52,30605728;53;1
622;-24,32860794;-52,30054244;58;1
623;-24,12511659;-52,31416659;76;1
624;-24,12321741;-52,31434035;75;1
625;-24,13949102;-52,31286172;74;1
626;-24,1721709;-52,3045443;85;1
627;-24,1563762;-52,31131745;72;1
628;-24,3228422;-52,29700661;52;1
629;-24,15346411;-52,31159314;74;1
630;-25,370258;-52,29657025;0;1
631;-24,28582996;-52,31202133;36;1
632;-24,34275266;-52,31099488;37;1
633;-24,34038638;-52,30714173;53;1
634;-24,33521155;-52,30429161;54;1
635;-24,33010185;-52,30142924;60;1
636;-24,324706;-52,29815146;56;1
637;-24,1220624;-52,31449416;71;1
638;-24,34296972;-52,31174241;37;1
639;-24,33078047;-52,30180256;56;1
640;-24,14028393;-52,31278728;75;1
641;-24,34271562;-52,31454842;47;1
642;-24,33352907;-52,3033433;51;1
643;-24,32203221;-52,29650732;50;1
644;-24,32832894;-52,30037094;53;1
645;-24,333244;-52,30318721;53;1
646;-24,12932441;-52,31378772;83;1
647;-24,19143839;-52,29562316;72;1
648;-24,17137273;-52,30491537;85;1
649;-24,28685525;-52,31351765;35;1
650;-24,32240351;-52,29673333;50;1
651;-24,18438956;-52,29888582;80;1
652;-24,33461509;-52,3039555;52;1
653;-24,28367736;-52,29794993;0;1
654;-24,28374479;-52,30660433;0;1
655;-24,28427497;-52,31047173;0;1
656;-24,28340544;-52,30501389;0;1
657;-24,28388336;-52,30995869;28;1
658;-24,28353732;-52,30894035;29;1
659;-24,28313769;-52,29571619;0;1
660;-24,28454117;-52,31083753;23;1
661;-24,28354179;-52,3076504;29;1
662;-24,12862031;-52,31385279;80;1
663;-24,283252;-52,30416114;23;1
664;-24,28360515;-52,2991579;0;1
665;-24,34252692;-52,31024142;44;1
666;-24,33397433;-52,30359662;57;1
667;-24,3408807;-52,30741375;46;1
668;-24,3425754;-52,31517427;55;1
669;-24,34200291;-52,30875557;39;1
670;-24,33757153;-52,30556484;51;1
671;-24,32581891;-52,29884325;54;1
672;-24,33917283;-52,306451;56;1
673;-24,34295795;-52,31319133;51;1
674;-24,16742138;-52,30674541;73;1
675;-25,370919;-52,30944656;77;1
676;-24,14172124;-52,31265791;78;1
677;-24,34253739;-52,31532189;58;1
678;-24,33269784;-52,30288242;52;1
679;-24,28700649;-52,31474808;41;1
680;-24,15564559;-52,31139736;71;1
681;-24,33960076;-52,3066969;55;1
682;-24,28631419;-52,31249968;33;1
683;-24,34284249;-52,31392843;46;1
684;-24,34287454;-52,31143332;38;1
685;-24,3426628;-52,31069857;41;1
686;-24,34231507;-52,3096414;45;1
687;-24,14285014;-52,3125572;77;1
688;-24,34306206;-52,31231642;38;1
689;-24,283576;-52,30747134;29;1
690;-24,588056;-52,2971325;70;1
691;-24,33127829;-52,30208955;51;1
692;-24,32734312;-52,29976643;54;1
693;-24,13509149;-52,31326277;77;1
694;-24,32944569;-52,30106778;55;1
695;-24,32525476;-52,29849841;54;1
696;-24,28707168;-52,31538895;43;1
697;-24,12694267;-52,31399933;78;1
698;-24,283229;-52,30179133;0;1
699;-24,3276365;-52,29993412;51;1
700;-24,2833238;-52,2965302;0;1
701;-24,15127913;-52,31179205;74;1
702;-24,28353;-52,297318;0;1
